URL,company_name,sector,subsector,founded_year,hq_country,hq_state,hq_city,is_usa,n_investors,total_funding_usd
https://forgeglobal.com/coda_stock/,Coda,Enterprise Software,Productivity,2014,United States,CA,Mountain View,True,0,253000000.0
https://forgeglobal.com/codametrix_stock/,CodaMetrix,Enterprise Software,Data Intelligence,2019,United States,MA,Boston,True,4,109040000.0
https://forgeglobal.com/codat_stock/,Codat,Fintech,Lending,2017,United Kingdom,,London,False,9,
https://forgeglobal.com/code-climate_stock/,Code Climate,Enterprise Software,Software Development,2011,United States,NY,New York,True,0,66330000.0
https://forgeglobal.com/code-metal_stock/,Code Metal,Enterprise Software,Software Development,2023,United States,MA,Boston,True,0,177949999.19
https://forgeglobal.com/code42-software_stock/,Code42 Software,Enterprise Software,Cybersecurity,2001,United States,MN,Minneapolis,True,7,140120000.0
https://forgeglobal.com/codecademy_stock/,Codecademy,Education,Other Education,2011,United States,NY,New York,True,0,
https://forgeglobal.com/coder_stock/,Coder,Enterprise Software,Business Operations,2017,United States,TX,Austin,True,0,175114265.68
https://forgeglobal.com/coderabbit_stock/,CodeRabbit,Enterprise Software,Software Development,2023,United States,CA,Walnut Creek,True,0,88009981.41
https://forgeglobal.com/codesignal_stock/,CodeSignal,Enterprise Software,Human Resources,2015,United States,CA,San Francisco,True,8,88800000.0
https://forgeglobal.com/codiak-biosciences_stock/,Codiak BioSciences,Healthcare,Biotech & Pharma,2015,United States,MA,Cambridge,True,0,168370000.0
https://forgeglobal.com/codoxo_stock/,Codoxo,Healthcare,Healthcare Software,2016,United States,CA,Duluth,True,0,75004999.0
https://forgeglobal.com/cogent-security_stock/,Cogent Security,Enterprise Software,Data Intelligence,2024,United States,CA,San Francisco,True,0,52600000.0
https://forgeglobal.com/cogito_stock/,Cogito,Enterprise Software,Sales & Marketing /​ Adtech,2007,United States,MA,Boston,True,0,97190000.0
https://forgeglobal.com/cognata_stock/,Cognata,Enterprise Software,Data Intelligence,2016,Israel,,Rehovot,False,8,
https://forgeglobal.com/cognism_stock/,Cognism,Enterprise Software,Business Operations,2015,United Kingdom,,London,False,0,
https://forgeglobal.com/cognite_stock/,Cognite,Enterprise Software,Data Management /​ Storage,2016,Norway,,Lysaker,False,5,
https://forgeglobal.com/cognition_stock/,Cognition,Enterprise Software,Data Intelligence,2023,United States,NY,New York,True,3,2244136973.71
https://forgeglobal.com/cognitivescale_stock/,CognitiveScale,Enterprise Software,Data Intelligence,2013,United States,TX,Austin,True,5,51809997.0
https://forgeglobal.com/cognito-therapeutics_stock/,Cognito Therapeutics,Healthcare,Biotech & Pharma,2016,United States,MA,Cambridge,True,6,
https://forgeglobal.com/cognizer-ai_stock/,Cognizer AI,Enterprise Software,Productivity,2018,United States,CA,Pleasanton,True,0,
https://forgeglobal.com/cohere-health_stock/,Cohere Health,Healthcare,Healthcare Software,2019,United States,MA,Boston,True,6,196100000.0
https://forgeglobal.com/cohere-technologies_stock/,Cohere Technologies,Technology Hardware,Communications Equipment,2010,United States,CA,San Jose,True,6,125470000.0
https://forgeglobal.com/cohere_stock/,Cohere,Enterprise Software,Data Intelligence,2019,Canada,,Toronto,False,30,
https://forgeglobal.com/coherent-logix_stock/,Coherent Logix,Industrial,Aerospace & Defense,2005,United States,TX,Austin,True,3,
https://forgeglobal.com/cohesity_stock/,Cohesity,Enterprise Software,Data Management /​ Storage,2013,United States,CA,San Jose,True,23,1958830000.0
https://forgeglobal.com/coiled_stock/,Coiled,Enterprise Software,Data Management /​ Storage,2020,United States,NY,New York,True,4,
https://forgeglobal.com/coinbase_stock/,Coinbase,Fintech,Blockchain,2012,United States,NY,New York,True,0,529770000.0
https://forgeglobal.com/coinlist_stock/,CoinList,Fintech,Blockchain,2017,United States,CA,San Francisco,True,6,117150000.0
https://forgeglobal.com/coinsquare_stock/,Coinsquare,Fintech,Other Fintech,2014,Canada,,Toronto,False,0,
https://forgeglobal.com/cointracker_stock/,CoinTracker,Fintech,Blockchain,2017,United States,CA,San Francisco,True,10,102089997.94
https://forgeglobal.com/coldquanta_stock/,Infleqtion,Technology Hardware,Computing Hardware,2017,United States,CO,Boulder,True,0,289790000.0
https://forgeglobal.com/coldsnap_stock/,ColdSnap,Foodtech,Food Products & Services,2016,United States,MA,Billerica,True,0,104360000.0
https://forgeglobal.com/collaborative-robotics_stock/,Collaborative Robotics,Industrial,Robotics,2022,United States,CA,Santa Clara,True,12,
https://forgeglobal.com/collective-health_stock/,Collective Health,Healthcare,Healthcare Providers & Services,2013,United States,CA,San Francisco,True,13,713290000.0
https://forgeglobal.com/collective-medical_stock/,Collective Medical,Healthcare,Other Healthcare,2005,United States,UT,South Jordan,True,0,
https://forgeglobal.com/collibra_stock/,Collibra,Enterprise Software,Data Intelligence,2008,United States,NY,New York,True,10,
https://forgeglobal.com/color-genomics_stock/,Color,Healthcare,Healthcare Providers & Services,2014,United States,CA,Burlingame,True,20,416070000.0
https://forgeglobal.com/colorchip_stock/,ColorChip,Consumer & Lifestyle,Consumer Electronics,2001,China,,Jiaxing,False,0,
https://forgeglobal.com/colossal-biosciences_stock/,Colossal Biosciences,Healthcare,Biotech & Pharma,2021,United States,TX,Austin,True,8,620630000.0
https://forgeglobal.com/colossyan_stock/,Colossyan,Enterprise Software,Productivity,2020,United Kingdom,,London,False,6,
https://forgeglobal.com/column_stock/,Column,Enterprise Software,Communication & Collaboration Software,2019,United States,FL,Miami,True,0,33410000.0
https://forgeglobal.com/comanche-biopharma_stock/,Comanche Biopharma,Healthcare,Biotech & Pharma,2020,United States,MA,Concord,True,8,
https://forgeglobal.com/comau_stock/,Comau,Consumer & Lifestyle,Other Consumer & Lifestyle,1973,Italy,,Grugliasco,False,0,
https://forgeglobal.com/comet_stock/,Comet,Enterprise Software,Data Intelligence,2017,United States,NY,New York,True,13,69299999.02
https://forgeglobal.com/cometeer_stock/,Cometeer,Consumer & Lifestyle,Restaurants & Coffee,2015,United States,MA,Gloucester,True,6,178735382.0
https://forgeglobal.com/comfyui_stock/,ComfyUI,Consumer & Lifestyle,Media,2022,United States,CA,San Francisco,True,0,
https://forgeglobal.com/comma-ai_stock/,Comma.ai,Transportation,Autonomous Vehicles,2015,United States,CA,San Diego,True,2,18000000.0
https://forgeglobal.com/commerceiq_stock/,CommerceIQ,Consumer & Lifestyle,E-commerce Software,2011,United States,CA,Sunnyvale,True,0,221500000.0
https://forgeglobal.com/commercetools_stock/,Commercetools,Enterprise Software,Productivity,2006,Germany,,Monuich,False,4,
https://forgeglobal.com/common_stock/,Common,Consumer & Lifestyle,Travel & Hospitality,2015,United States,NY,New York,True,10,138020000.0
https://forgeglobal.com/commonbond_stock/,CommonBond,Fintech,Lending,2011,United States,NY,New York,True,0,52020000.0
https://forgeglobal.com/commons_stock/,Commons,Enterprise Software,Data Intelligence,2017,United States,CA,Oakland,True,12,
https://forgeglobal.com/commonwealth-fusion_stock/,Commonwealth Fusion,Energy,Clean Energy,2018,United States,MA,Devens,True,10,
https://forgeglobal.com/commsor_stock/,Commsor,Enterprise Software,Business Operations,2019,United States,NY,New York,True,0,68352497.46
https://forgeglobal.com/community_stock/,Community,Consumer & Lifestyle,Social,2013,United States,CA,Santa Monica,True,25,64667837.46
https://forgeglobal.com/commure_stock/,Commure,Healthcare,Healthcare Software,2017,United States,CA,Mountain View,True,6,1180854844.26
https://forgeglobal.com/companycam_stock/,CompanyCam,Industrial,Industrial Software,2015,United States,NE,Lincoln,True,0,453400000.0
https://forgeglobal.com/compass-therapeutics_stock/,Compass Therapeutics,Healthcare,Biotech & Pharma,2018,United States,MA,Boston,True,0,
https://forgeglobal.com/compass_stock/,Compass,Real Estate,Real Estate Products & Services,2012,United States,NY,New York,True,5,1475190000.0
https://forgeglobal.com/complexa_stock/,Complexa,Healthcare,Biotech & Pharma,2008,United States,PA,Berwyn,True,0,
https://forgeglobal.com/computer-simulation-technology_stock/,Computer Simulation Technology,Enterprise Software,Other Enterprise Software,1992,Germany,,Darmstadt,False,0,
https://forgeglobal.com/concentric-ai_stock/,Concentric AI,Enterprise Software,Data Management /​ Storage,2018,United States,CA,San Jose,True,6,66689998.95
https://forgeglobal.com/concentric-analgesics_stock/,Concentric Analgesics,Healthcare,Biotech & Pharma,2014,United States,CA,San Francisco,True,0,
https://forgeglobal.com/concertai_stock/,ConcertAI,Healthcare,Healthcare Software,2017,United States,MA,Cambridge,True,3,
https://forgeglobal.com/concord_stock/,Concord,Enterprise Software,Other Enterprise Software,2014,United States,CA,San Francisco,True,0,
https://forgeglobal.com/conductorone_stock/,ConductorOne,Enterprise Software,Cybersecurity,2020,United States,OR,Portland,True,0,110720000.0
https://forgeglobal.com/conduktor_stock/,Conduktor,Enterprise Software,Data Management /​ Storage,2021,United States,NY,New York,True,9,
https://forgeglobal.com/confident-cannabis_stock/,Confident Cannabis,Enterprise Software,Other Enterprise Software,2015,United States,PA,Bethlehem,True,0,
https://forgeglobal.com/confluent_stock/,Confluent,Enterprise Software,Data Management /​ Storage,2014,United States,CA,Mountain View,True,0,456050000.0
https://forgeglobal.com/conformal-medical_stock/,Conformal,Healthcare,Medical Devices,2016,United States,NH,Nashua,True,5,122030000.0
https://forgeglobal.com/conga_stock/,Conga,Enterprise Software,Other Enterprise Software,2006,United States,CO,Broomfield,True,2,
https://forgeglobal.com/congatec_stock/,Congatec,Consumer & Lifestyle,Consumer Electronics,2005,United States,CA,San Diego,True,0,
https://forgeglobal.com/connectder_stock/,ConnectDER,Energy,Other Energy,2011,United States,PA,Philadelphia,True,19,
https://forgeglobal.com/connecteam_stock/,Connecteam,Enterprise Software,Communication & Collaboration Software,2013,United States,NY,New York,True,0,
https://forgeglobal.com/connected-kerb_stock/,Connected Kerb,Transportation,Electric Vehicles,2017,United Kingdom,,London,False,2,
https://forgeglobal.com/connectrn_stock/,ConnectRN,Consumer & Lifestyle,Social,2014,United States,MA,Waltham,True,0,28700000.0
https://forgeglobal.com/connext_stock/,Everclear,Fintech,Blockchain Software,2017,United States,UT,Park City,True,0,23850000.0
https://forgeglobal.com/consensys_stock/,ConsenSys,Fintech,Blockchain,2014,United States,TX,Fort Worth,True,7,704720002.52
https://forgeglobal.com/constrafor_stock/,Constrafor,Enterprise Software,Business Operations,2017,United States,NY,New York,True,14,27806832.94
https://forgeglobal.com/constructorio_stock/,Constructor.io,Enterprise Software,Data Intelligence,2015,United States,CA,San Francisco,True,7,
https://forgeglobal.com/contentful_stock/,Contentful,Consumer & Lifestyle,Media,2013,Germany,,Berlin,False,0,335949212.93
https://forgeglobal.com/contentsquare_stock/,ContentSquare,Enterprise Software,Other Enterprise Software,2006,France,,Paris,False,17,
https://forgeglobal.com/contentstack_stock/,Contentstack,Enterprise Software,Communication & Collaboration Software,2018,United States,CA,San Francisco,True,4,213630000.0
https://forgeglobal.com/contextualai_stock/,Contextual AI,Enterprise Software,Data Intelligence,2023,United States,CA,Mountain View,True,0,100000000.0
https://forgeglobal.com/contrast-security_stock/,Contrast Security,Enterprise Software,Cybersecurity,2014,United States,CA,Los Altos,True,6,243110000.0
https://forgeglobal.com/convergent-dental_stock/,Convergent Dental,Healthcare,Other Healthcare,2011,United States,MA,Waltham,True,0,
https://forgeglobal.com/convergent-therapeutics_stock/,Convergent Therapeutics,Healthcare,Biotech & Pharma,2020,United States,MA,Cambridge,True,0,130000000.0
https://forgeglobal.com/conversica_stock/,Conversica,Enterprise Software,Data Intelligence,2007,United States,CA,San Mateo,True,7,
https://forgeglobal.com/conversionpoint-technologies_stock/,ConversionPoint Technologies,Enterprise Software,Sales & Marketing /​ Adtech,2016,United States,CA,Irvine,True,0,
https://forgeglobal.com/conviva_stock/,Conviva,Enterprise Software,Data Intelligence,2006,United States,CA,Foster City,True,4,123160000.0
https://forgeglobal.com/convoy_stock/,Convoy,Industrial,Logistics,2015,United States,WA,Seattle,True,10,859520000.0
https://forgeglobal.com/conxtech_stock/,ConXtech,Real Estate,Other Real Estate,2004,United States,CA,Pleasanton,True,0,
https://forgeglobal.com/cookunity_stock/,CookUnity,Transportation,Delivery Services,2014,United States,NY,New York,True,7,151680000.0
https://forgeglobal.com/cool-planet-energy-systems_stock/,Cool Planet,Energy,Clean Energy,2009,United States,CO,Greenwood Village,True,0,
https://forgeglobal.com/cooler-heads_stock/,Cooler Heads,Healthcare,Medical Devices,2018,United States,CA,San Diego,True,6,19520000.0
https://forgeglobal.com/cooler-screens_stock/,CoolerX,Consumer & Lifestyle,Consumer Electronics,2017,United States,IL,Chicago,True,5,130400000.0
https://forgeglobal.com/copado_stock/,Copado,Enterprise Software,Software Development,2018,United States,IL,Chicago,True,0,195389384.0
https://forgeglobal.com/copper-banking_stock/,Copper Banking,Fintech,Digital Banking,2019,United States,TX,Houston,True,4,40790000.0
https://forgeglobal.com/copper-financial_stock/,Copper Financial,Fintech,Blockchain,2018,Switzerland,,Zug,False,6,
https://forgeglobal.com/copper_stock/,Copper,Enterprise Software,Sales & Marketing /​ Adtech,2011,United States,AZ,Phoenix,True,0,12000000.0
https://forgeglobal.com/copyai_stock/,Copy.ai,Enterprise Software,Sales & Marketing /​ Adtech,2020,United States,TN,Memphis,True,15,
https://forgeglobal.com/coralogix_stock/,Coralogix,Enterprise Software,Cybersecurity,2014,United States,MA,Boston,True,0,
https://forgeglobal.com/cordial_stock/,Cordial,Enterprise Software,Sales & Marketing /​ Adtech,2014,United States,CA,San Diego,True,0,85040000.0
https://forgeglobal.com/cordis_stock/,Cordis,Healthcare,Medical Devices,1957,United States,FL,Miami Lakes,True,0,
https://forgeglobal.com/coregen_stock/,CoRegen,Healthcare,Other Healthcare,2022,United States,TX,Houstan,True,1,131810000.0
https://forgeglobal.com/corelight_stock/,Corelight,Enterprise Software,Cybersecurity,2013,United States,CA,San Francisco,True,13,316530000.0
https://forgeglobal.com/coreshell_stock/,Coreshell,Energy,Energy Storage,2017,United States,CA,San Leandro,True,9,86973994.11
https://forgeglobal.com/coreweave_stock/,CoreWeave,Enterprise Software,Cloud /​ Networking Infrastructure,2017,United States,NJ,Roseland,True,10,1604630000.0
https://forgeglobal.com/corgi_stock/,Corgi,,,2024,United States,CA,San Francisco,True,0,374639985.06
https://forgeglobal.com/cornami_stock/,Cornami,Enterprise Software,Data Management /​ Storage,2011,United States,TX,Dallas,True,0,164015002.63
https://forgeglobal.com/coro_stock/,Coro,Enterprise Software,Cybersecurity,2015,United States,IL,Chicago,True,8,
https://forgeglobal.com/cortera_stock/,Cortera,Enterprise Software,Data Intelligence,1993,United States,FL,Boca Raton,True,0,
https://forgeglobal.com/cortex_stock/,Cortex,Enterprise Software,Data Intelligence,2019,United States,CA,San Jose,True,0,115519980.49
https://forgeglobal.com/corvidia_stock/,Corvidia Therapeutics,Healthcare,Biotech & Pharma,2015,United States,MA,Waltham,True,0,
https://forgeglobal.com/corvus_stock/,Corvus Insurance,Enterprise Software,Data Intelligence,2017,United States,MA,Boston,True,7,
https://forgeglobal.com/corwave_stock/,Corwave,Healthcare,Medical Devices,2012,France,,Clichy,False,10,
https://forgeglobal.com/coterie-insurance_stock/,Coterie Insurance,Fintech,Insurance,2018,United States,WI,Appleton,True,0,186706292.01
https://forgeglobal.com/cotopaxi_stock/,Cotopaxi,Consumer & Lifestyle,"Clothing, Fashion, Beauty & Apparel",2014,United States,UT,Salt Lake City,True,18,78360000.0
https://forgeglobal.com/couchbase_stock/,Couchbase,Enterprise Software,Data Management /​ Storage,2008,United States,CA,Santa Clara,True,6,262330000.0
https://forgeglobal.com/countertack_stock/,CounterTack,Enterprise Software,Cybersecurity,2011,United States,CA,San Diego,True,0,
https://forgeglobal.com/coupang_stock/,Coupang,Consumer & Lifestyle,E-commerce,2010,South Korea,,Seoul,False,6,
https://forgeglobal.com/cour-pharmaceuticals-development_stock/,Cour Pharmaceuticals Development,Healthcare,Biotech & Pharma,2012,United States,IL,Skokie,True,8,
https://forgeglobal.com/courier-health_stock/,Courier Health,Healthcare,Healthcare Software,2021,United States,NY,New York,True,0,70450000.0
https://forgeglobal.com/course-hero_stock/,Learneo,Education,E-Learning,2006,United States,CA,Redwood City,True,6,475570000.0
https://forgeglobal.com/coursera_stock/,Coursera,Education,E-Learning,2012,United States,CA,Mountain View,True,7,481150000.0
https://forgeglobal.com/covariant_stock/,Covariant,Industrial,Robotics,2017,United States,CA,Emeryville,True,0,221740000.0
https://forgeglobal.com/cove_stock/,Cove,Enterprise Software,Business Operations,2013,United States,DC,Washington,True,7,
https://forgeglobal.com/cover-genius_stock/,Cover Genius,Consumer & Lifestyle,Other Consumer & Lifestyle,2014,United States,NY,New York,True,4,
https://forgeglobal.com/coverhound_stock/,CoverHound,Fintech,Other Fintech,2010,United States,CA,Carlsbad,True,0,
https://forgeglobal.com/cowbell_stock/,Cowbell,Enterprise Software,Cybersecurity,2019,United States,CA,Pleasanton,True,11,187579991.32
https://forgeglobal.com/cowboy-space_stock/,Cowboy Space,Industrial,Aerospace & Defense,2023,United States,CA,San Carlos,True,18,
https://forgeglobal.com/cradlepoint_stock/,CradlePoint,Technology Hardware,Communications Equipment,2006,United States,ID,Boise,True,0,157899337.0
https://forgeglobal.com/crayon_stock/,Crayon,Enterprise Software,Data Intelligence,2014,United States,MA,Boston,True,8,
https://forgeglobal.com/creativelive_stock/,CreativeLive,Education,Other Education,2010,United States,WA,Seattle,True,0,
https://forgeglobal.com/credit-genie_stock/,Credit Genie,Fintech,Fintech Software,2019,United States,DE,Wilmington,True,4,56977265.31
https://forgeglobal.com/credit-karma_stock/,Credit Karma,Fintech,Personal Finance,2007,United States,CA,Oakland,True,10,223335548.0
https://forgeglobal.com/credit-sesame_stock/,Credit Sesame,Fintech,Personal Finance,2010,United States,CA,Mountain View,True,6,164800000.0
https://forgeglobal.com/credo-ai_stock/,Credo AI,Enterprise Software,Data Intelligence,2020,United States,CA,Palo Alto,True,7,
https://forgeglobal.com/credy_stock/,Credy,Fintech,Other Fintech,2016,India,,Bangalore,False,6,
https://forgeglobal.com/crescendo_stock/,Crescendo,Enterprise Software,Communication & Collaboration Software,2023,United States,CA,San Francisco,True,0,50400000.0
https://forgeglobal.com/cresilon_stock/,Cresilon,Healthcare,Medical Devices,2010,United States,NY,New York,True,7,126970000.0
https://forgeglobal.com/cresta_stock/,Cresta,Enterprise Software,Business Operations,2017,United States,CA,Palo Alto,True,9,279410018.06
https://forgeglobal.com/crew-ai_stock/,Crew AI,Enterprise Software,Data Intelligence,2024,United States,DE,Middletown,True,0,38489993.17
https://forgeglobal.com/crew-app_stock/,Crew App,Enterprise Software,Other Enterprise Software,2015,United States,CA,San Francisco,True,0,
https://forgeglobal.com/crexi_stock/,CREXi,Real Estate,Real Estate Software,2014,United States,CA,Los Angeles,True,0,112840000.0
https://forgeglobal.com/cribl_stock/,Cribl,Enterprise Software,Cloud /​ Networking Infrastructure,2017,United States,CA,San Francisco,True,13,725275397.22
https://forgeglobal.com/crimson-education_stock/,Crimson Education,Education,Other Education,2013,New Zealand,,Auckland,False,0,
https://forgeglobal.com/crisp_stock/,Crisp,Enterprise Software,Data Intelligence,2016,United States,AR,Springdale,True,0,
https://forgeglobal.com/cross-river-bank_stock/,Cross River Bank,Fintech,Digital Banking,2008,United States,NJ,Teaneck,True,12,620000000.0
https://forgeglobal.com/crossbar_stock/,Crossbar,Enterprise Software,Data Management /​ Storage,2010,United States,CA,Santa Clara,True,0,
https://forgeglobal.com/crossbeam_stock/,Crossbeam,Enterprise Software,Communication & Collaboration Software,2018,United States,PA,Philadelphia,True,0,183959995.91
https://forgeglobal.com/crossborder-solutions_stock/,Exactera,Enterprise Software,Business Operations,2016,United States,NY,Tarrytown,True,0,119650000.0
https://forgeglobal.com/crossnokaye_stock/,Crossnokaye,Foodtech,Other Foodtech,2017,United States,CA,Santa Barbara,True,0,88450000.0
https://forgeglobal.com/crossover-health_stock/,Crossover Health,Healthcare,Other Healthcare,2010,United States,CA,San Clemente,True,8,281510000.0
https://forgeglobal.com/crowdstreet_stock/,CrowdStreet,Real Estate,Real Estate Products & Services,2013,United States,TX,Austin,True,7,
https://forgeglobal.com/crowdstrike_stock/,CrowdStrike,Enterprise Software,Cybersecurity,2011,United States,TX,Austin,True,5,482290000.0
https://forgeglobal.com/cruise_stock/,Cruise,Transportation,Autonomous Vehicles,2013,United States,CA,San Francisco,True,10,
https://forgeglobal.com/crunchbase_stock/,Crunchbase,Enterprise Software,Sales & Marketing /​ Adtech,2014,United States,CA,San Francisco,True,15,106500000.0
https://forgeglobal.com/crusoe-energy-systems_stock/,Crusoe,Energy,Energy Efficiency,2018,United States,CO,Denver,True,12,2615070000.1
https://forgeglobal.com/crux_stock/,CRUX,Enterprise Software,Data Management /​ Storage,2017,United States,CA,San Francisco,True,8,
https://forgeglobal.com/crypto-com_stock/,Crypto.com,Fintech,Other Fintech,2016,Singapore,,Singapore,False,0,
https://forgeglobal.com/crystalys-therapeutics_stock/,Crystalys Therapeutics,Healthcare,Biotech & Pharma,2022,United States,DE,Delaware,True,0,205000000.0
https://forgeglobal.com/csc-generation_stock/,CSC Generation,Enterprise Software,Data Intelligence,2016,United States,IN,Merrillville,True,0,143460000.0
https://forgeglobal.com/ctrl-labs_stock/,CTRL-Labs,Enterprise Software,Data Intelligence,2015,United States,NY,New York,True,0,
https://forgeglobal.com/cubby_stock/,Cubby,Enterprise Software,Business Operations,2022,United States,NY,New York,True,0,85039995.34
https://forgeglobal.com/cube_stock/,Cube,Enterprise Software,Data Intelligence,2018,United States,NY,New York,True,11,
https://forgeglobal.com/cubicpv_stock/,CubicPV,Energy,Energy Efficiency,2021,United States,MA,Bedford,True,0,119980000.0
https://forgeglobal.com/cuby-technologies_stock/,Cuby Technologies,Industrial,Materials,2021,United States,DE,Wilmington,True,3,23394928.98
https://forgeglobal.com/cue-health_stock/,Cue Health,Healthcare,Medical Devices,2010,United States,CA,San Diego,True,0,179560000.0
https://forgeglobal.com/cullgen_stock/,Cullgen,Healthcare,Biotech & Pharma,2018,United States,CA,San Diego,True,13,116000000.0
https://forgeglobal.com/culture-amp_stock/,CultureAmp,Enterprise Software,Data Intelligence,2009,Australia,,Richmond,False,9,
https://forgeglobal.com/culture_stock/,Culture,Healthcare,Biotech & Pharma,2016,United States,CA,South San Francisco,True,0,142124984.4
https://forgeglobal.com/cumulus-networks_stock/,Cumulus Networks,Enterprise Software,Cloud /​ Networking Infrastructure,2010,United States,CA,Mountain View,True,0,
https://forgeglobal.com/curalate_stock/,Curalate,Enterprise Software,Sales & Marketing /​ Adtech,2011,United States,PA,Philadelphia,True,0,
https://forgeglobal.com/curated_stock/,Curated,Consumer & Lifestyle,E-commerce,2017,United States,CA,San Francisco,True,0,132650000.0
https://forgeglobal.com/curative_stock/,Curative,Healthcare,Healthcare Providers & Services,2020,United States,TX,Austin,True,6,8789981.0
https://forgeglobal.com/curb_stock/,Curb,Energy,Clean Energy,2012,United States,TX,Austin,True,0,
https://forgeglobal.com/curbio_stock/,Curbio,Real Estate,Real Estate Products & Services,2018,United States,MD,Potomac,True,0,5000000.0
https://forgeglobal.com/curology_stock/,Curology,Consumer & Lifestyle,"Clothing, Fashion, Beauty & Apparel",2014,United States,CA,San Diego,True,6,86040000.0
https://forgeglobal.com/current_stock/,Current,Fintech,Personal Finance,2015,United States,NY,New York,True,3,408051046.41
https://forgeglobal.com/cursor_stock/,Cursor,Enterprise Software,Productivity,2016,United States,CA,San Francisco,True,3,
https://forgeglobal.com/curve_stock/,Curve,Fintech,Digital Banking,2015,United Kingdom,,London,False,0,
https://forgeglobal.com/customer-io_stock/,Customer.io,Enterprise Software,Sales & Marketing /​ Adtech,2012,United States,OR,Beaverton,True,5,88646489.0
https://forgeglobal.com/cuyana_stock/,Cuyana,Consumer & Lifestyle,"Clothing, Fashion, Beauty & Apparel",2011,United States,CA,San Francisco,True,0,
https://forgeglobal.com/cvrx_stock/,CVRx,Healthcare,Other Healthcare,,United States,MN,Minneapolis,True,0,
https://forgeglobal.com/cybercube_stock/,CyberCube,Enterprise Software,Cybersecurity,2015,United States,CA,San Francisco,True,5,
https://forgeglobal.com/cybereason_stock/,Cybereason,Enterprise Software,Cybersecurity,2012,United States,CA,La Jolla,True,10,851859256.44
https://forgeglobal.com/cybergrx_stock/,ProcessUnity,Enterprise Software,Cybersecurity,2015,United States,CO,Denver,True,0,99000000.0
https://forgeglobal.com/cyberhaven_stock/,Cyberhaven,Enterprise Software,Cybersecurity,2015,United States,CA,San Jose,True,19,236420300.0
https://forgeglobal.com/cybrary_stock/,Cybrary,Education,E-Learning,2015,United States,MD,Riverdale,True,5,
https://forgeglobal.com/cycle-app_stock/,Cycle App,Enterprise Software,Other Enterprise Software,2019,United States,CA,San Francisco,True,0,
https://forgeglobal.com/cycognito_stock/,CyCognito,Enterprise Software,Cybersecurity,2017,United States,CA,Palo Alto,True,6,
https://forgeglobal.com/cyemptive_stock/,Cyemptive,Enterprise Software,Cybersecurity,2014,United States,WA,Burlington,True,0,
https://forgeglobal.com/cyera_stock/,Cyera,Enterprise Software,Cybersecurity,2021,United States,NY,New York,True,13,
https://forgeglobal.com/cylance_stock/,Cylance,Enterprise Software,Cybersecurity,2012,United States,CA,Irvine,True,10,177560000.0
https://forgeglobal.com/cyngn_stock/,Cyngn,Transportation,Autonomous Vehicles,2013,United States,CA,Menlo Park,True,0,
https://forgeglobal.com/cypress-io_stock/,Cypress,Enterprise Software,Software Development,2015,United States,GA,Atlanta,True,0,54928546.0
https://forgeglobal.com/cyrebro_stock/,Cyrebro,Enterprise Software,Cybersecurity,2013,Israel,,Tel Aviv,False,6,
https://forgeglobal.com/cytek_stock/,Cytek,Healthcare,Other Healthcare,1992,United States,CA,Fremont,True,0,
https://forgeglobal.com/cytonics_stock/,Cytonics,Healthcare,Biotech & Pharma,2006,United States,FL,Jupiter,True,2,
https://forgeglobal.com/cytovale_stock/,CytoVale,Healthcare,Healthcare Providers & Services,2013,United States,CA,South San Francisco,True,23,204288987.0
https://forgeglobal.com/cyware_stock/,Cyware,Enterprise Software,Cybersecurity,2016,United States,NJ,Jersey City,True,8,
https://forgeglobal.com/d-matrix_stock/,d-Matrix,Technology Hardware,Computing Hardware,2019,United States,CA,Santa Clara,True,10,450190000.0
https://forgeglobal.com/d-wave-systems_stock/,D-Wave,Technology Hardware,Computing Hardware,1999,United States,CA,Palo Alto,True,0,
https://forgeglobal.com/d1-brands_stock/,D1 Brands,Consumer & Lifestyle,E-commerce,2020,United States,NY,New York,True,3,
https://forgeglobal.com/dagster-labs_stock/,Dagster Labs,Enterprise Software,Data Management /​ Storage,2018,United States,CA,San Francisco,True,14,
https://forgeglobal.com/daily-harvest_stock/,Daily Harvest,Foodtech,Food Products & Services,2015,United States,NY,New York,True,5,362299666.42
https://forgeglobal.com/dailyhunt_stock/,Dailyhunt,Consumer & Lifestyle,Social,2005,India,,Bangalore,False,6,
https://forgeglobal.com/dailypay_stock/,DailyPay,Fintech,Payments,2015,United States,NY,New York,True,6,332000000.0
https://forgeglobal.com/dalcor-pharmaceuticals_stock/,DalCor Pharmaceuticals,Healthcare,Biotech & Pharma,2015,Canada,,Montreal,False,8,
https://forgeglobal.com/dandelion-energy_stock/,Dandelion Energy,Energy,Clean Energy,2017,United States,NY,Mount Kisco,True,18,176204996.49
https://forgeglobal.com/dandy_stock/,Dandy,Healthcare,Healthcare Providers & Services,2016,United States,CA,Mill Valley,True,11,3480058.0
https://forgeglobal.com/dapi_stock/,Tasker AI,Fintech,Payments,2019,United States,CA,Woodland,True,1,
https://forgeglobal.com/dapper-labs_stock/,Dapper Labs,Consumer & Lifestyle,Gaming,2018,Canada,,Vancouver,False,5,
https://forgeglobal.com/daring-foods_stock/,Daring Foods,Foodtech,Animal-Free Protein,2018,United States,DE,Wilmington,True,7,105729086.0
